x,y,feature,timestamp
52,31,5,33466562
26,30,3,33467410
28,28,3,33467411
30,26,3,33468055
50,28,1,33615447
52,30,1,33616730
51,29,5,33709070
52,30,5,33710019
52,32,5,33735401
47,29,5,34266113
48,36,1,34281306
46,30,5,34294092
47,33,6,34311681
45,31,6,34311705
62,8,3,34429089
60,10,3,34434693
26,31,7,34453621
28,29,7,34453641
29,28,7,34455070
41,28,1,34455551
26,30,7,34457623
28,28,7,34457628
30,27,7,34458010
27,31,4,34459813
28,29,4,34459883
26,41,6,34460854
25,40,6,34460855
39,26,1,34462719
44,40,3,34462836
46,38,3,34462838
27,29,4,34463356
30,27,4,34463793
26,41,5,34464181
24,39,5,34464187
26,32,4,34464326
30,28,4,34464397
42,28,2,34464739
26,29,7,34465128
26,31,4,34465345
40,28,2,34465490
44,41,3,34465622
46,39,3,34465626
24,35,4,34465691
23,33,7,34465888
27,28,7,34466031
45,40,0,34466360
47,38,0,34466362
47,38,3,34466376
24,30,7,34466399
26,28,7,34466416
47,37,3,34466464
46,41,0,34466535
46,37,3,34466537
45,41,0,34466617
47,39,0,34466622
41,28,2,34466633
39,26,2,34466634
45,41,3,34467074
47,40,0,34467594
23,40,6,34468117
41,27,2,34468130
23,39,6,34468175
22,38,6,34468176
26,29,4,34468374
22,34,7,34468584
48,38,3,34468598
22,35,7,34468814
44,28,1,34468911
42,26,1,34468915
47,41,0,34469343
21,31,4,34476340
50,39,3,34477546
25,50,5,34477783
23,48,5,34477785
21,48,6,34478672
19,46,6,34479097
51,41,0,34479781
16,40,6,34479805
51,45,0,34480070
51,38,3,34480180
20,45,5,34480756
17,44,6,34480832
19,32,7,34480878
51,40,0,34481274
51,40,3,34481334
53,38,3,34481335
18,37,7,34481540
52,45,0,34481650
52,37,3,34481804
17,36,1,34485837
52,46,1,34486413
51,45,1,34486414
52,46,2,34486570
52,47,0,34487350
54,45,0,34487353
19,31,7,34487658
53,45,1,34487955
50,44,2,34488263
55,43,0,34488353
19,36,5,34488412
50,41,3,34488426
19,41,6,34488493
16,42,7,34488691
18,40,7,34488692
21,44,6,34488895
45,49,3,34489084
22,49,6,34489090
19,38,6,34489213
22,45,5,34489283
20,43,5,34489284
51,42,0,34489426
18,40,4,34489496
20,43,3,34489562
21,42,6,34489631
19,40,6,34489633
18,39,7,34489640
22,45,6,34489778
47,42,3,34489851
18,38,7,34489968
22,47,6,34490018
20,45,6,34490029
19,44,3,34490080
22,49,7,34490091
23,50,1,34490106
22,50,2,34490148
19,44,7,34490294
52,50,5,34490305
50,49,3,34490390
51,43,0,34490450
54,34,0,34490486
49,42,5,34490711
25,51,1,34490785
17,40,0,34490798
19,43,7,34490838
48,54,2,34491079
20,45,0,34491139
22,50,1,34491475
23,43,5,34491665
20,40,5,34491674
47,43,0,34492198
49,41,0,34492202
45,44,3,34492213
51,44,3,34492532
53,42,3,34492533
53,39,1,34492607
19,42,5,34492777
19,35,4,34492850
49,46,2,34493074
50,46,0,34493089
49,45,2,34493343
49,44,3,34493349
52,41,3,34493350
50,37,3,34493381
50,43,4,34493638
53,31,0,34493723
51,37,3,34493807
