x,y,feature,timestamp
47,17,0,12387717
26,33,0,12388212
50,15,0,12388268
23,11,0,12388648
14,43,3,12388879
27,32,0,12389042
23,11,3,12389648
3,56,0,12389960
44,13,0,12389992
44,17,7,12390096
42,17,3,12390542
13,43,4,12390991
48,14,4,12392012
43,14,0,12392040
29,2,3,12392166
28,17,0,12392210
28,35,3,12392267
18,41,0,12392317
19,39,3,12392533
18,34,0,12392879
21,12,0,12392914
44,14,7,12393418
28,37,0,12393513
44,13,3,12393540
49,14,7,12393592
17,41,3,12393697
12,42,7,12393784
49,13,0,12393792
48,14,3,12394389
14,44,0,12394636
26,38,3,12394906
25,15,0,12395037
26,14,0,12395132
26,14,3,12395133
47,14,7,12395379
24,35,0,12395676
8,55,7,12395708
5,36,0,12395756
29,35,3,12395840
27,36,7,12395889
4,35,4,12396245
3,34,7,12396247
34,4,3,12396391
3,34,4,12396480
2,33,7,12396481
23,14,3,12396854
21,12,3,12396922
49,15,0,12396955
46,17,7,12397129
43,17,3,12397289
29,3,3,12397354
28,17,3,12397440
7,38,0,12397685
6,37,4,12397711
44,18,0,12397933
25,15,3,12398005
22,17,0,12398040
38,9,7,12398137
38,9,4,12398149
49,10,4,12398650
17,33,7,12398924
21,10,3,12399243
32,1,3,12399413
48,13,0,12399420
27,3,3,12399426
27,15,0,12399438
3,55,4,12399944
2,54,7,12399946
10,41,4,12400089
9,40,7,12400090
1,58,0,12400192
46,12,3,12400515
46,12,0,12400516
47,9,3,12400758
7,51,0,12400787
28,1,0,12400954
49,15,3,12400974
47,17,3,12401244
25,35,0,12402016
42,18,3,12402194
25,33,3,12402205
43,14,0,12402428
44,17,4,12402468
9,40,4,12402696
8,39,7,12402697
37,8,7,12402768
26,16,0,12402785
22,38,0,12402924
46,11,3,12402966
43,16,7,12403046
1,32,0,12403587
28,37,0,12403668
49,15,4,12404298
47,14,3,12404299
2,54,4,12404464
19,41,0,12404522
36,1,3,12404573
27,38,0,12404666
22,13,0,12404890
15,43,3,12404958
14,44,3,12405061
16,43,3,12405234
8,55,3,12405332
28,16,3,12405392
29,17,0,12405393
44,1,0,12405473
22,11,0,12405507
32,6,0,12406396
19,20,3,12406477
29,36,0,12406877
50,10,4,12406983
22,11,3,12412504
48,16,3,12413004
26,16,3,12413340
19,40,3,12413460
15,44,0,12413773
41,19,3,12413880
29,5,4,12414437
16,32,0,12414545
21,11,0,12415194
46,19,3,12415247
47,19,0,12415466
48,16,4,12415673
47,16,3,12416030
29,1,3,12416183
2,57,3,12416368
45,14,0,12416614
23,12,0,12416828
28,36,3,12417484
14,45,3,12417812
47,16,4,12418445
29,4,0,12419164
48,17,0,12419458
13,44,3,12419865
23,12,3,12420077
44,14,3,12420911
24,35,3,12421087
44,16,7,12421764
30,36,0,12422050
21,39,3,12422087
48,12,7,12422143
37,9,3,12422163
44,15,0,12422221
18,35,3,12422231
15,44,3,12422329
2,56,3,12422453
8,56,3,12422493
23,36,0,12422636
28,35,7,12422829
41,20,3,12423030
43,17,0,12423188
28,2,0,12423357
24,13,0,12423372
38,10,7,12423420
42,19,0,12423436
26,33,3,12423669
27,1,7,12423968
47,18,4,12423969
46,16,3,12424077
47,16,0,12424078
46,20,3,12424201
20,40,0,12424232
20,12,3,12424243
46,13,0,12424475
24,15,3,12424492
18,41,3,12424524
17,42,3,12424526
16,44,0,12424648
30,9,3,12424861
21,13,0,12425443
42,17,3,12425492
1,57,3,12425542
2,55,7,12425942
25,15,0,12426011
30,3,0,12426019
46,19,4,12426572
44,18,3,12426573
2,55,4,12427072
1,54,7,12427074
48,18,0,12427138
26,34,0,12427143
46,13,3,12427317
43,15,0,12427490
41,21,0,12427516
27,4,3,12427566
28,37,3,12427635
29,5,0,12427855
22,15,3,12427869
15,45,0,12427881
28,1,3,12427924
22,19,0,12428231
26,15,0,12428385
24,13,3,12428467
34,5,0,12428532
17,43,0,12428907
25,16,0,12428957
23,37,0,12429162
4,36,0,12429286
7,39,0,12429408
46,16,4,12429519
22,39,3,12429526
21,13,3,12429588
44,15,3,12429620
27,33,0,12429715
47,17,7,12429744
21,40,0,12429792
26,15,3,12430162
27,2,3,12430598
30,10,0,12430720
43,20,4,12430778
26,39,3,12431004
46,16,0,12431022
46,21,0,12431054
22,18,0,12431305
1,59,0,12431317
46,15,7,12431583
20,20,0,12431655
31,6,3,12431713
42,21,0,12431740
49,12,0,12431832
46,15,3,12431840
45,21,0,12431985
27,39,0,12432071
30,32,0,12432111
29,2,0,12432282
43,16,4,12432285
25,16,3,12432373
46,17,7,12432376
24,36,7,12432560
45,18,7,12432712
32,7,0,12432776
45,23,0,12432955
7,59,0,12433086
37,9,3,12433311
22,38,3,12433350
1,33,3,12433465
2,34,0,12433540
5,37,3,12433757
27,39,3,12433824
45,17,3,12433865
52,8,3,12433955
29,4,3,12433975
32,6,3,12433984
1,54,4,12434005
30,1,3,12434016
27,38,3,12434045
41,19,3,12434096
47,13,0,12434375
50,9,3,12434563
43,21,0,12434574
43,21,3,12434575
46,20,4,12434592
29,38,4,12434647
28,38,0,12434648
8,40,7,12434854
22,16,0,12435142
6,55,7,12435354
42,15,7,12435472
10,42,7,12435885
45,20,7,12436322
28,18,3,12436591
13,45,3,12436798
25,36,0,12436807
11,29,0,12436838
24,37,3,12436841
46,17,4,12436843
47,19,0,12437310
4,55,0,12437450
28,17,0,12437585
44,23,4,12437856
36,3,0,12438165
16,45,0,12438393
21,12,0,12438513
1,35,4,12439031
18,42,3,12442493
22,14,0,12443136
24,16,0,12443256
44,20,4,12443700
19,21,3,12444253
21,11,3,12444773
18,43,0,12445161
45,18,3,12445277
19,42,0,12445705
1,60,0,12445902
47,20,0,12446114
22,12,0,12446367
2,58,0,12446678
14,46,0,12447068
17,44,0,12447446
17,43,3,12447447
15,45,3,12447453
29,2,3,12447863
27,40,0,12447879
46,14,3,12447898
43,23,0,12447941
16,44,3,12448019
1,58,3,12448114
2,56,0,12448228
26,35,7,12448502
42,23,3,12448817
45,22,0,12448924
19,41,3,12448976
14,46,3,12448993
46,19,7,12449095
23,38,0,12449172
15,46,0,12449374
28,2,3,12449613
43,19,7,12449631
44,22,0,12449676
12,44,3,12450132
44,17,0,12450145
41,20,3,12451240
23,37,3,12451246
20,41,0,12451590
28,17,3,12451812
43,17,3,12451841
38,11,4,12452046
38,11,0,12452392
19,43,0,12452440
27,18,3,12452441
41,22,0,12453832
24,16,3,12453991
20,13,3,12454006
41,23,3,12454408
46,20,0,12454507
30,2,0,12454810
46,19,4,12454881
46,20,3,12454938
37,10,7,12455113
20,41,3,12455231
42,16,7,12455325
4,37,3,12455474
16,46,0,12455531
28,39,0,12455914
47,21,0,12456072
17,45,0,12456337
16,45,3,12456338
20,42,0,12456424
21,19,3,12456522
35,3,3,12456533
29,3,0,12457060
15,46,3,12457069
17,44,3,12457147
30,11,0,12457351
26,37,4,12457392
15,47,0,12457409
18,43,3,12457885
24,14,0,12457972
20,21,0,12458044
20,20,3,12458047
42,24,0,12458103
25,16,0,12458568
34,6,0,12458579
27,40,3,12458588
42,20,0,12458597
38,11,3,12458784
42,16,3,12458786
28,3,0,12459430
2,59,0,12459483
19,42,3,12459532
25,37,0,12459546
41,24,0,12459699
45,23,4,12459702
44,23,0,12459802
30,3,0,12459822
44,4,0,12459974
45,20,3,12460044
47,21,3,12460078
24,14,3,12460099
30,5,0,12460278
18,44,0,12460568
46,20,4,12460605
27,34,0,12460652
33,7,0,12460852
2,56,3,12460876
24,38,0,12461072
22,40,0,12461145
2,58,3,12461195
29,34,3,12461209
30,34,0,12461210
42,24,3,12461231
22,18,3,12461362
44,19,4,12461456
29,7,0,12461465
22,16,3,12461571
43,19,4,12461794
2,51,3,12461836
3,52,0,12461838
28,19,0,12461985
29,11,3,12462090
29,12,0,12462091
